1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
0.9909319,0.9739587,0.9657822,0.9663954,0.97203,0.974577,0.9656222,0.9669347
0.9773296,0.9348969,0.9144555,0.9159884,0.9300751,0.9364423,0.9140556,0.9173367
0.9569262,0.876304,0.8374653,0.840378,0.8671426,0.8792403,0.8367056,0.8429396
0.9263212,0.7884147,0.7219801,0.7269623,0.7727439,0.9544071,0.7206806,0.731344
0.8804137,0.6565807,0.5487522,0.5568388,0.6311459,0.928984,0.5466431,0.5639507
0.8115523,0.4588298,0.2889105,0.3016534,0.4187489,0.8908494,0.2855868,0.3128606
0.8226821,0.6733237,0.6230389,0.7061977,0.8900501,0.8921632,0.7660767,0.6716755
0.8418024,0.7992253,0.6858548,0.8074414,1,1,1,0.675961
1,0.7731841,0.651637,0.7738367,0.9809542,0.9880481,0.9721072,0.6428956
0.9912385,0.9494107,0.8261304,0.8688427,0.9887806,1,1,0.7966261
0.9780963,0.9233695,0.7919126,0.835238,1,1,0.9748372,0.7635607
0.9583829,0.8843076,0.7405858,0.784831,0.9827062,0.9881549,0.9370931,0.7139627
0.9288128,0.8257146,0.6635957,0.7092206,0.9567657,0.9703872,0.8804769,0.6395656
0.8844578,0.7378253,0.5481105,0.5958049,0.9178548,0.9437358,0.7955526,0.52797
0.8179252,0.6059914,0.3748826,0.4256814,0.8594884,0.9037585,0.668166,0.3605767
0.7181264,0.4082404,0.1150409,0.1704961,0.7719388,0.8437926,0.4770863,0.1094866
0.5684281,0.111614,0.1718655,0.3595594,0.6406144,0.7538438,0.1904666,-0.2671485
0.3438807,0.1870421,0.1773038,0.5066876,0.4436279,0.6189205,0.3183324,0.1997585
0.007059523,0.1610009,0.143086,0.473083,0.1481481,0.4165356,0.2931696,0.1666932
0.1024458,0.1219389,0.2011429,0.422676,0.3178394,0.1129582,0.2554255,0.1170952
0.254282,0.06334607,0.2092208,0.3470655,0.4113698,0.2537036,0.1988093,0.0426981
0.4166642,0.4605799,0.4329262,0.4394399,0.3940761,0.2717311,0.1138849,0.2211703
0.507535,0.8861755,0.754698,0.6891297,0.4330088,0.3412577,0.4716618,0.707168
0.7996539,0.8601343,0.7204801,0.655525,0.415715,0.3294125,0.446499,0.6741026
1,0.8618745,0.8655919,0.8111069,0.4494903,0.3960336,0.4942208,0.745993
0.9914545,0.8358333,0.831374,0.7775022,0.4321966,0.3841885,0.469058,0.7129276
0.9786363,0.7967713,0.7800472,0.7270952,0.406256,0.3664208,0.4313138,0.6633296
0.9594089,0.7381785,0.7030571,0.6514848,0.367345,0.3397693,0.3746976,0.5889326
1,0.6502892,0.5875719,0.5380691,0.4460951,0.3467124,0.4231504,0.477337
1,0.5184552,0.414344,0.3679456,0.4288013,0.3348673,0.3979876,0.3099436
0.9937477,0.9656165,0.9422207,0.9069788,0.5036684,0.3895983,0.7136382,1
0.9843692,0.9395753,0.9080029,0.8733742,0.4863746,0.3777532,0.6884754,0.9684078
0.9703014,0.9005134,0.8566762,0.8742886,0.4970234,0.3599856,0.6507313,0.9210196
0.9491998,0.8419205,0.779686,0.840684,0.4797297,0.3333341,0.5941151,0.8499371
0.9175474,0.7540312,0.6642008,0.7902771,0.9396231,0.8773943,0.5091908,0.7433134
0.8700688,0.6221973,0.4909729,0.7146666,0.9223293,0.8655492,0.3818043,0.5833778
0.7988508,0.4244463,0.2311312,0.6012509,0.8963887,0.8477815,0.3963945,0.3434746
0.692024,0.1278199,-0.1586315,0.4311274,0.8574778,0.82113,0.5731117,0.3587456
0.5317836,0.5846276,0.5534648,0.5661974,0.7991114,0.7811528,0.547949,0.3975146
0.2914231,0.5585864,0.5192469,0.5325927,0.7115618,0.7211869,0.5102048,0.3659224
0.3394461,1,1,1,1,1,1,1
1,1,1,0.9968057,1,1,1,1
1,0.9994076,1,1,1,0.9988598,0.9989225,1
0.999265,0.9985191,0.9984192,0.998194,0.9979373,0.9971493,0.9973062,0.9984265
0.9981625,0.9971864,0.9960482,0.9954851,0.9948432,0.9945838,0.9948819,0.9960663
0.9965088,0.9951872,0.9924915,0.9914217,0.9902021,0.9907356,0.9912454,0.992526
0.9940283,0.9921884,0.9871566,0.9853266,0.9832405,0.9849631,0.9857907,0.9872155
0.9903075,0.9876902,0.9791542,0.976184,0.9727981,0.9763045,0.9776086,0.9792498
0.9847262,0.9809429,0.9671506,0.96247,0.9571345,0.9633166,0.9653354,0.9673013
0.9763543,0.970822,0.9491451,0.941899,0.933639,0.9438345,0.9469256,0.9493785
0.9637965,0.9556406,0.9221369,0.9110426,0.8983958,0.9146115,0.9193109,0.9224942
0.9449597,0.9328686,0.8816246,0.8647579,0.8455309,0.870777,0.8778887,0.8821679
0.9167045,0.8987105,0.8208562,0.7953309,0.7662337,0.8050253,0.8157556,0.8216783
0.8743218,0.8474734,0.7297037,0.6911904,0.6472878,0.7063977,0.722556,0.730944
0.8107477,0.7706177,0.5929747,0.5349796,0.4688691,0.5584564,0.7307389,0.5948426
0.7153865,0.6553342,0.3878813,0.3006634,0.6555494,0.6580835,1,0.3906903
0.5723448,1,1,0.6723776,0.6872069,0.6569433,0.9989756,0.4402759
0.3577823,0.9996604,0.9986759,0.6705717,0.6851442,0.6552329,0.9974391,0.4387024
0.9458103,0.9991511,0.9966899,0.6678628,0.6820501,0.6526674,0.9951343,0.4363422
0.9450753,0.998387,0.9937109,0.6637993,0.6774091,0.6488191,0.9916772,0.4328019
0.9439728,0.9972409,0.9892423,0.6577042,0.6704474,0.6430467,0.9864915,0.4274914
0.942319,0.9955218,1,1,1,1,1,1
